genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,pretreatment_temp,pretreatment_duration,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,lat_of_collection,long_of_collection,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor
Petrosaurus,mearnsi,44.8,tmax,0.6,SD,6,critical,loss_righting_responses,1,"NA","NA",35,7-10,held,"NA",33.90,-116.68,454,"Snow Creek Canyon, Whitewater, Riverside, California, USA",Murrish_&_Vance_1968,"NA",Chordata,Lepidosauria,Squamata,Phrynosomatidae,"NA",terrestrial,NA,Petrosaurus_mearnsi,FV
Ameiva,festiva,15.5,tmin,0.42,CI,11,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,spring,10.5,-84.0,50,"Puerto Viejo, Heredia, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Teiidae,"NA",terrestrial,NA,Ameiva_festiva,FV
Ameiva,festiva,43.7,tmax,0.22,CI,11,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,spring,10.5,-84.0,50,"Puerto Viejo, Heredia, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Teiidae,"NA",terrestrial,NA,Ameiva_festiva,FV
Anolis,carolinensis,4.7,tmin,0.88,CI,8,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,fall,31.32,-91.53,0,"New Orleans, Louisiana, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_carolinensis,FV
Anolis,carolinensis,41.7,tmax,0.59,CI,8,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,fall,31.32,-91.53,0,"New Orleans, Louisiana, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_carolinensis,FV
Cnemidophorus,tigris,10.5,tmin,0.51,CI,12,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,summer,43.0,-116.2,300,"Boise, Owyhee, Idaho, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Teiidae,"NA",terrestrial,NA,Cnemidophorus_tigris,FV
Cnemidophorus,tigris,45.1,tmax,0.57,Ci,12,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,summer,43.0,-116.2,300,"Boise, Owyhee, Idaho, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Teiidae,"NA",terrestrial,NA,Cnemidophorus_tigris,FV
Lepidophyma,flavimaculatum,11.3,tmin,0.75,CI,6,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,summer,10.45,-84.02,50,"Puerto Viejo, Heredia, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Xantusiidae,"NA",terrestrial,NA,Lepidophyma_flavimaculatum,FV
Lepidophyma,flavimaculatum,38.0,tmax,0.42,CI,6,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,summer,10.45,-84.02,50,"Puerto Viejo, Heredia, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Xantusiidae,"NA",terrestrial,NA,Lepidophyma_flavimaculatum,FV
Sceloporus,malachiticus,9.7,tmin,1.36,CI,7,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,spring,10.3,-84.1,1400,"Monte Verde, Puntarenas, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_malachiticus,FV
Sceloporus,malachiticus,42.8,tmax,0.79,CI,7,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,spring,10.3,-84.1,1400,"Monte Verde, Puntarenas, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_malachiticus,FV
Sceloporus,occidentalis,4.6,tmin,0.61,CI,18,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,summer,45.75,-121.46,300,"Bingen, Klickitat, Washington, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_occidentalis,FV
Sceloporus,occidentalis,44.1,tmax,0.51,CI,18,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,summer,45.75,-121.46,300,"Bingen, Klickitat, Washington, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_occidentalis,FV
Sceloporus,occidentalis,4.8,tmin,0.78,CI,14,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,fall,33.96,-116.24,1300,"Joshua Tree National Monument, Riverside, California, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_occidentalis,FV
Sceloporus,occidentalis,44.1,tmax,0.50,CI,14,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,fall,33.96,-116.24,1300,"Joshua Tree National Monument, Riverside, California, USA",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_occidentalis,FV
Sceloporus,variabilis,10.2,tmin,0.94,CI,9,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,spring,10.5,-85.3,0,"Playa Hermosa, Guanacaste, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_variabilis,FV
Sceloporus,variabilis,43.1,tmax,0.71,CI,9,critical,loss_righting_responses,1,"NA","NA","NA","NA",held,spring,10.5,-85.3,0,"Playa Hermosa, Guanacaste, Costa Rica",van_Berkum_1988,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Sceloporus_variabilis,FV
Podarcis,tilliguerta,42.4,tmax,0.3,SE,5,critical,loss_righting_responses,"NA","NA","NA","NA","NA",held,spring,42.53,8.72,0-70,"Calvi, département Haute-Corse, Corsica, France",Vandamme_et_al_1989,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Podarcis_tilliguerta,FV
Podarcis,tilliguerta,43.0,tmax,0.4,SE,5,critical,loss_righting_responses,"NA","NA","NA","NA","NA",held,spring,42.42,8.92,1450,"Ski centre Haut-Asco, département Haute-Corse, Corsica, France",Vandamme_et_al_1989,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Podarcis_tilliguerta,FV
Diamesa,sp.1,-16.0,tmin,"NA","NA",100,critical,"NA","NA","NA","NA","NA","NA",FF,fall,28.2,85.6,5100-5400,"Yala glacier, Langtang region, Nepal",Koshima_1984,adults,Arthropoda,Insecta,Diptera,Chironomidae,mountain,terrestrial,NA,Diamesa_sp.1,FV
Calathus,melanocephalus,-3.8,tmin,"NA","NA",10,critical,chill_coma,1,"NA","NA",5,22,13,fall,59.29,10.80,5-20,"Eastside Oslo Fjord, Norway",Nylund_1991,adults,Arthropoda,Insecta,Coleoptera,Carabidae,"NA",terrestrial,NA,Calathus_melanocephalus,FV
Calathus,melanocephalus,-2.6,tmin,"NA","NA",10,critical,chill_coma,1,"NA","NA",5,43,13,summer,52.91,6.63,13,"Drenthe, Netherlands",Nylund_1991,adults,Arthropoda,Insecta,Coleoptera,Carabidae,"NA",terrestrial,NA,Calathus_melanocephalus,FV
Calathus,melanocephalus,-3.9,tmin,"NA","NA",10,critical,chill_coma,1,"NA","NA",13,31,5,summer,60.36,7.35,1200,"Hardangervidda, Norway",Nylund_1991,adults,Arthropoda,Insecta,Coleoptera,Carabidae,"NA",terrestrial,NA,Calathus_melanocephalus,FV
Calathus,melanocephalus,-0.5,tmin,"NA","NA",15,critical,chill_coma,1,"NA","NA",21,31,5,summer,60.36,7.35,1200,"Hardangervidda, Norway",Nylund_1991,adults,Arthropoda,Insecta,Coleoptera,Carabidae,"NA",terrestrial,NA,Calathus_melanocephalus,FV
Calathus,melanocephalus,-0.1,tmin,"NA","NA",16,critical,chill_coma,1,"NA","NA",21,43,13,summer,52.91,6.63,13,"Drenthe, Netherlands",Nylund_1991,adults,Arthropoda,Insecta,Coleoptera,Carabidae,"NA",terrestrial,NA,Calathus_melanocephalus,FV
Calathus,melanocephalus,0.3,tmin,"NA","NA",14,critical,chill_coma,1,"NA","NA",21,22,13,fall,59.29,10.80,5-20,"Eastside Oslo Fjord, Norway",Nylund_1991,adults,Arthropoda,Insecta,Coleoptera,Carabidae,"NA",terrestrial,NA,Calathus_melanocephalus,FV
Trimeresurus,gracilis,3.7,tmin,0.2,SE,41,critical,loss_righting_responses,0.1-0.4,"NA","NA",10,14,held,"NA",23.72,120.99,2000,"Mountains area around Nantou, Hsinchu, Kaoshiung and Taitung, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,moutain,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_gracilis,FV
Trimeresurus,gracilis,4.7,tmin,"NA","NA",41,critical,loss_righting_responses,0.1-0.4,"NA","NA",20,14,held,"NA",23.72,120.99,2000,"Mountains area around Nantou, Hsinchu, Kaoshiung and Taitung, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,moutain,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_gracilis,FV
Trimeresurus,gracilis,7.6,tmin,"NA","NA",41,critical,loss_righting_responses,0.1-0.4,"NA","NA",30,14,held,"NA",23.72,120.99,2000,"Mountains area around Nantou, Hsinchu, Kaoshiung and Taitung, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,moutain,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_gracilis,FV
Trimeresurus,gracilis,37.5,tmax,"NA","NA",28,critical,gaping_event,0.1-0.4,"NA","NA",10,14,held,"NA",23.72,120.99,2000,"Mountains area around Nantou, Hsinchu, Kaoshiung and Taitung, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,moutain,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_gracilis,FV
Trimeresurus,gracilis,37.8,tmax,"NA","NA",28,critical,gaping_event,0.1-0.4,"NA","NA",20,14,held,"NA",23.72,120.99,2000,"Mountains area around Nantou, Hsinchu, Kaoshiung and Taitung, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,moutain,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_gracilis,FV
Trimeresurus,gracilis,38.3,tmax,0.3,SE,28,critical,gaping_event,0.1-0.4,"NA","NA",30,14,held,"NA",23.72,120.99,2000,"Mountains area around Nantou, Hsinchu, Kaoshiung and Taitung, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,moutain,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_gracilis,FV
Protobothrops,mucrosquamatus,3.5,tmin,0.2,SE,33,critical,loss_righting_responses,0.1-0.4,"NA","NA",10,14,held,"NA",23.83,121.03,700,"Taipei, Miaoli, Taoyuan, Haulien, Nantou and Taitung areas, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,"NA",terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Protobothrops_mucrosquamatus,FV
Protobothrops,mucrosquamatus,5.3,tmin,"NA","NA",33,critical,loss_righting_responses,0.1-0.4,"NA","NA",20,14,held,"NA",23.83,121.03,700,"Taipei, Miaoli, Taoyuan, Haulien, Nantou and Taitung areas, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,"NA",terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Protobothrops_mucrosquamatus,FV
Protobothrops,mucrosquamatus,7.8,tmin,"NA","NA",33,critical,loss_righting_responses,0.1-0.4,"NA","NA",30,14,held,"NA",23.83,121.03,700,"Taipei, Miaoli, Taoyuan, Haulien, Nantou and Taitung areas, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,"NA",terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Protobothrops_mucrosquamatus,FV
Protobothrops,mucrosquamatus,37.5,tmax,"NA","NA",25,critical,gaping_event,0.1-0.4,"NA","NA",10,14,held,"NA",23.83,121.03,700,"Taipei, Miaoli, Taoyuan, Haulien, Nantou and Taitung areas, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,"NA",terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Protobothrops_mucrosquamatus,FV
Protobothrops,mucrosquamatus,38.1,tmax,"NA","NA",25,critical,gaping_event,0.1-0.4,"NA","NA",20,14,held,"NA",23.83,121.03,700,"Taipei, Miaoli, Taoyuan, Haulien, Nantou and Taitung areas, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,"NA",terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Protobothrops_mucrosquamatus,FV
Protobothrops,mucrosquamatus,38.6,tmax,0.3,SE,25,critical,gaping_event,0.1-0.4,"NA","NA",30,14,held,"NA",23.83,121.03,700,"Taipei, Miaoli, Taoyuan, Haulien, Nantou and Taitung areas, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,"NA",terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Protobothrops_mucrosquamatus,FV
Trimeresurus,stejnegeri,5.6,tmin,0.2,SE,36,critical,loss_righting_responses,0.1-0.4,"NA","NA",10,14,held,"NA",23.97,120.95,423,"Taipei and Miaoli, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,Arboreal,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_stejnegeri,FV
Trimeresurus,stejnegeri,6.4,tmin,"NA","NA",36,critical,loss_righting_responses,0.1-0.4,"NA","NA",20,14,held,"NA",23.97,120.95,423,"Taipei and Miaoli, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,Arboreal,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_stejnegeri,FV
Trimeresurus,stejnegeri,8.2,tmin,"NA","NA",36,critical,loss_righting_responses,0.1-0.4,"NA","NA",30,14,held,"NA",23.97,120.95,423,"Taipei and Miaoli, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,Arboreal,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_stejnegeri,FV
Trimeresurus,stejnegeri,38.1,tmax,"NA","NA",37,critical,gaping_event,0.1-0.4,"NA","NA",10,14,held,"NA",23.97,120.95,423,"Taipei and Miaoli, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,Arboreal,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_stejnegeri,FV
Trimeresurus,stejnegeri,38.0,tmax,"NA","NA",37,critical,gaping_event,0.1-0.4,"NA","NA",20,14,held,"NA",23.97,120.95,423,"Taipei and Miaoli, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,Arboreal,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_stejnegeri,FV
Trimeresurus,stejnegeri,38.9,tmax,0.3,SE,37,critical,gaping_event,0.1-0.4,"NA","NA",30,14,held,"NA",23.97,120.95,423,"Taipei and Miaoli, Taiwan",Huang_et_al_2007,adults,Chordata,Lepidosauria,Squamata,Viperidae,Arboreal,terrestrial,No precise location and the N is either for the three acclimation temperature or for each one,Trimeresurus_stejnegeri,FV
Takydromus,septentrionalis,5.2,tmin,0.1,SE,4,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,28.77,120.53,106,"Lishui, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.4,tmin,0.1,SE,7,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,28.77,120.53,106,"Lishui, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.2,tmax,0.1,SE,7,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,28.77,120.53,106,"Lishui, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.0,tmax,0.5,SE,5,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,28.77,120.53,106,"Lishui, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.3,tmin,0.06,SE,15,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,29.93,121.85,3,"Ningbo, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.2,tmin,0.1,SE,21,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,29.93,121.85,3,"Ningbo, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.5,tmax,0.1,SE,12,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,29.93,121.85,3,"Ningbo, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.2,tmax,0.1,SE,20,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,29.93,121.85,3,"Ningbo, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.3,tmin,0.06,SE,28,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,30.71,122.45,794,"Shengsi, Zhoushan Island, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.3,tmin,0.07,SE,40,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,30.71,122.45,794,"Shengsi, Zhoushan Island, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.5,tmax,0.1,SE,26,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,30.71,122.45,794,"Shengsi, Zhoushan Island, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.3,tmax,0.2,SE,25,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,30.71,122.45,794,"Shengsi, Zhoushan Island, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.4,tmin,0.07,SE,12,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,34.15,108.92,432,"Qinling, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,5.7,tmin,0.1,SE,8,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,34.15,108.92,432,"Qinling, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.2,tmax,0.2,SE,12,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,34.15,108.92,432,"Qinling, China",Yan_et_al_2008,female_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Takydromus,septentrionalis,43.2,tmax,0.3,SE,7,critical,loss_righting_responses,0.1-0.25,"NA","NA",23-28,153,held,spring,34.15,108.92,432,"Qinling, China",Yan_et_al_2008,males_adults,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Takydromus_septentrionalis,FV
Anguilla,australis,35.7,tmax,"NA","NA",15,lethal,50,"NA","NA",1,15,1,held,"NA",-36.6,174.5,37,"North Island, New Zealand",Richardson_et_al_1994,elvers,Chordata,Actinopteri,Anguilliforme,Anguillidae,"NA",freshwater native,They exposed the fish 10 min and increased temperature by interval of 2-5°C.,Anguilla_australis,FV
Uloma,impressa,-21.0,tmin,"NA","NA",10,lethal,50,"NA","NA",1.0,"NA","NA",FF,winter,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Coleoptera,Tenebrionidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Uloma_impressa,FV
Uloma,impressa,-6.0,tmin,"NA","NA",6,lethal,50,"NA","NA",1.0,"NA","NA",FF,summer,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Coleoptera,Tenebrionidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Uloma_impressa,FV
Melanotus,sp.1,-27.0,tmin,"NA","NA",7,lethal,50,"NA","NA",1.0,"NA","NA",FF,winter,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Coleoptera,Elateridae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Melanotus_sp.1,FV
Melanotus,sp.1,-5.0,tmin,"NA","NA",8,lethal,50,"NA","NA",1.0,"NA","NA",FF,summer,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Coleoptera,Elateridae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Melanotus_sp.1,FV
Cucujus,clavipes,-18,tmin,"NA","NA",8,lethal,50,"NA","NA",1.0,"NA","NA",FF,winter,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,larvae,Arthropoda,Insecta,Coleoptera,Curcujidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Cucujus_clavipes,FV
Cucujus,clavipes,-10,tmin,"NA","NA",10,lethal,50,"NA","NA",1.0,"NA","NA",FF,winter,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,larvae,Arthropoda,Insecta,Coleoptera,Curcujidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Cucujus_clavipes,FV
Cucujus,clavipes,-5,tmin,"NA","NA",8,lethal,50,"NA","NA",1.0,"NA","NA",FF,summer,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,larvae,Arthropoda,Insecta,Coleoptera,Curcujidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Cucujus_clavipes,FV
Cucujus,clavipes,-10,tmin,"NA","NA",8,lethal,50,"NA","NA",1.0,"NA","NA",FF,winter,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Coleoptera,Curcujidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Cucujus_clavipes,FV
Parcoblatta,pennsylvanica,-16.0,tmin,"NA","NA",9,lethal,50,"NA","NA",1.0,"NA","NA",FF,winter,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Blattodea,Ectobiidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Parcoblatta_pennsylvanica,FV
Parcoblatta,pennsylvanica,-4.0,tmin,"NA","NA",8,lethal,50,"NA","NA",1.0,"NA","NA",FF,summer,42.50,-78.7,400,"Oak forest, South Bend, Indiana, USA",Duman_1979,adults,Arthropoda,Insecta,Blattodea,Ectobiidae,"NA",terrestrial,Article comparing seasons. Should we remove it ?,Parcoblatta_pennsylvanica,FV
Canthon,humectus_hidalgoensis,-6.2,tmin,"NA","NA",24,SCP,50,0.1,"NA","NA",10,5,held,summer,20.58,-99.34,1638,"Metztitlan, Mexican High Plateau, Hidalgo, Mexico",Verdu_2011,adults,Arthropoda,Insecta,Coleoptera,Scarabaeidae,"NA",terrestrial,NA,Canthon_humectus_hidalgoensis,FV
Canthon,humectus_hidalgoensis,-6.4,tmin,"NA","NA",21,SCP,50,0.1,"NA","NA",10,5,held,summer,20.58,-99.34,1750,"Venta del Rio, Mexican High Plateau, Hidalgo, Mexico",Verdu_2011,adults,Arthropoda,Insecta,Coleoptera,Scarabaeidae,"NA",terrestrial,NA,Canthon_humectus_hidalgoensis,FV
Canthon,humectus_hidalgoensis,-8.3,tmin,"NA","NA",31,SCP,50,0.1,"NA","NA",10,5,held,summer,20.95,-99.21,1836,"P.N. Los Marmoles, Mexican High Plateau, Hidalgo, Mexico",Verdu_2011,adults,Arthropoda,Insecta,Coleoptera,Scarabaeidae,"NA",terrestrial,NA,Canthon_humectus_hidalgoensis,FV
Canthon,humectus_hidalgoensis,-10.4,tmin,"NA","NA",25,SCP,50,0.1,"NA","NA",10,5,held,summer,20.65,-99.33,2016,"Xhita, Mexican High Plateau, Hidalgo, Mexico",Verdu_2011,adults,Arthropoda,Insecta,Coleoptera,Scarabaeidae,"NA",terrestrial,NA,Canthon_humectus_hidalgoensis,FV
Bugula,californica,24.5,tmax,"NA","NA",2,lethal,50,"NA",4,1,"NA","NA",FF,"NA",38.33,-123.06,0,"Bodega Harbor, Bodega Bay, California, USA",Zerebecki_&_Sorte_2011,<_5_weeks,Bryozoa,Gymnolaema,Cheilostomatida,Bugulidae,Epibenthic,marine,NA,Bugula_californica,FV
Thamnophis,elegans,43.10,tmax,0.25,SE,6,critical,loss_righting_responses,"NA","NA","NA",21-24,12-14,held,fall,40.8,-105.59,2600,"Larimer County, Colorado, USA",Scott_et_al_1982,adults,Chordata,Lepidosauria,Squamata,Colubridae,montane,terrestrial,NA,Thamnophis_elegans,FV
Thamnophis,elegans,43.28,tmax,0.24,SE,6,critical,loss_righting_responses,"NA","NA","NA",4,12-14,held,fall,40.8,-105.59,2600,"Larimer County, Colorado, USA",Scott_et_al_1982,adults,Chordata,Lepidosauria,Squamata,Colubridae,montane,terrestrial,NA,Thamnophis_elegans,FV
Thamnophis,elegans,44.25,tmax,0.20,SE,6,critical,loss_righting_responses,"NA","NA","NA",30,12-14,held,fall,40.8,-105.59,2600,"Larimer County, Colorado, USA",Scott_et_al_1982,adults,Chordata,Lepidosauria,Squamata,Colubridae,montane,terrestrial,NA,Thamnophis_elegans,FV
Nacella,concinna,15.6,tmax,"NA","NA",20,lethal,50,"NA","NA",0.5,"NA","NA",FF,summer,-51.18,-36.67,0,"Eastern aspect Kanin Point, Southern Shore, Husvik Harbour, South Georgia, USA",Davemport_1997,adults,Mollusca,Gastropoda,Patellogastro,Nacellidae,subtidal,marine,NA,Nacella_concinna,FV
